"dist","weights","X0","Y0","X1","Y1","site0.layer.1","site0.layer.2","site0.layer.3","site0.layer.4","site0.layer.5","site1.layer.1","site1.layer.2","site1.layer.3","site1.layer.4","site1.layer.5"
0.714285714285714,1,146.48125,-43.52875,145.03375,-40.91375,1.38581,0.509625,18.6575,4.38875,2.0318,1.345257,0.5101251,23.04063,5.3125,1.101625
0.889908256880734,1,146.48125,-43.52875,148.13625,-40.86875,1.38581,0.509625,18.6575,4.38875,2.0318,1.583252,0.4613125,23.15063,6.82375,0.6098393
0.645051194539249,1,146.48125,-43.52875,144.71125,-40.86125,1.38581,0.509625,18.6575,4.38875,2.0318,1.22153,0.4852858,23.53286,6.73643,0.9716297
0.826923076923077,1,146.48125,-43.52875,144.83125,-40.72875,1.38581,0.509625,18.6575,4.38875,2.0318,1.22153,0.4905626,23.7075,6.71375,0.897209
0.596330275229358,1,146.48125,-43.52875,148.17125,-40.53625,1.38581,0.509625,18.6575,4.38875,2.0318,1.49105,0.4473125,23.16313,6.88625,0.5748717
0.571428571428571,1,146.48125,-43.52875,147.87875,-40.31375,1.38581,0.509625,18.6575,4.38875,2.0318,1.49105,0.4586876,23.65125,6.615,0.563885
0.77536231884058,1,146.48125,-43.52875,147.75875,-40.06125,1.38581,0.509625,18.6575,4.38875,2.0318,1.49105,0.454375,24.27,6.8175,0.5654042
0.757322175732218,1,146.51125,-43.50875,146.17625,-43.43125,1.38581,0.512875,18.32875,4.273125,2.006429,1.38581,0.519,18.34813,4.285,2.474668
0.497206703910615,1,146.51125,-43.50875,147.01125,-43.42125,1.38581,0.512875,18.32875,4.273125,2.006429,1.44236,0.5228182,21.28182,4.259091,1.143947
0.818181818181818,1,146.51125,-43.50875,147.10125,-43.40625,1.38581,0.512875,18.32875,4.273125,2.006429,1.6425,0.522,21.68333,4.916667,0.9987391
0.897142857142857,1,146.51125,-43.50875,146.12875,-43.36875,1.38581,0.512875,18.32875,4.273125,2.006429,1.38581,0.514,17.865,4.145,2.521268
0.643835616438356,1,146.51125,-43.50875,146.00125,-43.34125,1.38581,0.512875,18.32875,4.273125,2.006429,1.38581,0.5183334,18.21333,4.473333,2.369492
0.744444444444444,1,146.51125,-43.50875,147.32125,-43.31875,1.38581,0.512875,18.32875,4.273125,2.006429,1.6425,0.5142,21.714,5.438,0.9467497
0.862385321100917,1,146.51125,-43.50875,146.94625,-43.18625,1.38581,0.512875,18.32875,4.273125,2.006429,1.570465,0.5148125,20.89,2.433125,1.237278
0.929292929292929,1,146.51125,-43.50875,147.74875,-43.10375,1.38581,0.512875,18.32875,4.273125,2.006429,1.6425,0.5112727,21.65,5.747273,0.8085174
0.920792079207921,1,146.51125,-43.50875,147.86375,-43.10375,1.38581,0.512875,18.32875,4.273125,2.006429,1.6425,0.5101539,21.20692,5.966922,0.9253181
0.973154362416107,1,146.51125,-43.50875,146.68625,-43.09625,1.38581,0.512875,18.32875,4.273125,2.006429,1.44236,0.5188749,19.42188,2.261875,1.645359
0.933333333333333,1,146.51125,-43.50875,147.32625,-43.09125,1.38581,0.512875,18.32875,4.273125,2.006429,1.6425,0.5154,22.408,4.644,0.7069482
0.948387096774194,1,146.51125,-43.50875,147.03125,-43.08625,1.38581,0.512875,18.32875,4.273125,2.006429,1.57255,0.5200624,21.64063,2.484375,0.9402347
0.921348314606742,1,146.51125,-43.50875,147.27875,-43.08625,1.38581,0.512875,18.32875,4.273125,2.006429,1.630632,0.5089999,21.67438,3.88875,0.9216728
0.962962962962963,1,146.51125,-43.50875,147.23875,-43.08375,1.38581,0.512875,18.32875,4.273125,2.006429,1.578252,0.5033125,20.78,3.378125,1.091832
0.835616438356164,1,146.51125,-43.50875,147.26875,-43.07875,1.38581,0.512875,18.32875,4.273125,2.006429,1.585894,0.517875,22.6375,4.2,0.741913
0.932885906040268,1,146.51125,-43.50875,146.70375,-43.07375,1.38581,0.512875,18.32875,4.273125,2.006429,1.44236,0.4989375,20.20188,1.988125,1.687614
0.832460732984293,1,146.51125,-43.50875,147.19875,-43.06125,1.38581,0.512875,18.32875,4.273125,2.006429,1.6425,0.488,19.90937,2.600625,1.347544
0.898305084745763,1,146.51125,-43.50875,147.86875,-43.04875,1.38581,0.512875,18.32875,4.273125,2.006429,1.625347,0.51175,21.3425,5.75625,0.831833
0.808510638297872,1,146.51125,-43.50875,147.91875,-43.02375,1.38581,0.512875,18.32875,4.273125,2.006429,1.642152,0.4953125,20.50688,5.09,0.99562
0.968992248062015,1,146.51125,-43.50875,147.34375,-42.92375,1.38581,0.512875,18.32875,4.273125,2.006429,1.572488,0.5028125,21.02375,3.29125,0.8175061
0.960526315789474,1,146.51125,-43.50875,147.85375,-42.90875,1.38581,0.512875,18.32875,4.273125,2.006429,1.6425,0.5001875,20.755,4.47,0.911365
0.851851851851852,1,146.51125,-43.50875,146.55125,-42.89875,1.38581,0.512875,18.32875,4.273125,2.006429,1.44236,0.4527501,19.41875,0.408125,2.20925
0.985507246376812,1,146.51125,-43.50875,147.23125,-42.89875,1.38581,0.512875,18.32875,4.273125,2.006429,1.181879,0.40675,19.16187,-0.895625,1.604383
0.875,1,146.51125,-43.50875,147.41875,-42.88625,1.38581,0.512875,18.32875,4.273125,2.006429,1.56126,0.5108125,22.5275,4.02875,0.5501377
0.863636363636364,1,146.51125,-43.50875,147.40875,-42.87125,1.38581,0.512875,18.32875,4.273125,2.006429,1.562423,0.5093126,22.19125,3.713125,0.5888247
0.979381443298969,1,146.51125,-43.50875,147.17875,-42.84625,1.38581,0.512875,18.32875,4.273125,2.006429,1.18117,0.4959375,21.17688,1.984375,1.08737
0.774436090225564,1,146.51125,-43.50875,147.41375,-42.84625,1.38581,0.512875,18.32875,4.273125,2.006429,1.561384,0.5084375,22.39438,3.4925,0.6048379
1,1,146.51125,-43.50875,147.40375,-42.83625,1.38581,0.512875,18.32875,4.273125,2.006429,1.561434,0.5079375,21.8975,3.345625,0.6192884
0.801801801801802,1,146.51125,-43.50875,147.18125,-42.82625,1.38581,0.512875,18.32875,4.273125,2.006429,1.185037,0.50875,22.22,2.37375,0.773983
1,1,146.51125,-43.50875,147.32625,-42.82625,1.38581,0.512875,18.32875,4.273125,2.006429,1.56127,0.5101667,22.31333,3.565001,0.565681
0.901639344262295,1,146.51125,-43.50875,147.17875,-42.82125,1.38581,0.512875,18.32875,4.273125,2.006429,1.183865,0.5071875,21.19687,2.260625,0.8011478
0.625,1,146.51125,-43.50875,147.16125,-42.81875,1.38581,0.512875,18.32875,4.273125,2.006429,1.204606,0.4981875,20.82875,1.915625,1.000516
0.800865800865801,1,146.51125,-43.50875,147.68125,-42.79875,1.38581,0.512875,18.32875,4.273125,2.006429,1.561763,0.5100626,21.55625,3.83,0.7206759
0.728260869565217,1,146.51125,-43.50875,145.96875,-42.78125,1.38581,0.512875,18.32875,4.273125,2.006429,1.38581,0.454125,16.53,1.310625,3.741848
0.936170212765957,1,146.51125,-43.50875,146.63125,-42.77875,1.38581,0.512875,18.32875,4.273125,2.006429,1.231765,0.4778125,19.98,0.669375,1.814204
0.748633879781421,1,146.51125,-43.50875,147.28625,-42.76125,1.38581,0.512875,18.32875,4.273125,2.006429,1.554807,0.5154999,23.3,3.22375,0.5199518
0.587301587301587,1,146.51125,-43.50875,147.01875,-42.75625,1.38581,0.512875,18.32875,4.273125,2.006429,1.616136,0.5178126,22.94563,1.840625,0.5667244
0.894736842105263,1,146.51125,-43.50875,147.47125,-42.73375,1.38581,0.512875,18.32875,4.273125,2.006429,1.504203,0.5139375,22.33625,3.154375,0.5663221
0.751824817518248,1,146.51125,-43.50875,147.08125,-42.71625,1.38581,0.512875,18.32875,4.273125,2.006429,1.563531,0.505125,20.925,1.5225,0.8236301
0.915492957746479,1,146.51125,-43.50875,147.74375,-42.70875,1.38581,0.512875,18.32875,4.273125,2.006429,1.343711,0.502125,20.8825,3.055,0.8624857
0.83739837398374,1,146.51125,-43.50875,147.73875,-42.70625,1.38581,0.512875,18.32875,4.273125,2.006429,1.426704,0.5058751,21.265,3.21375,0.8209538
0.796610169491525,1,146.51125,-43.50875,147.73875,-42.70375,1.38581,0.512875,18.32875,4.273125,2.006429,1.426704,0.5058751,21.265,3.21375,0.8209538
0.945578231292517,1,146.51125,-43.50875,147.26625,-42.69375,1.38581,0.512875,18.32875,4.273125,2.006429,1.534549,0.5175001,23.2325,2.81625,0.51042
1,1,146.51125,-43.50875,147.55875,-42.69125,1.38581,0.512875,18.32875,4.273125,2.006429,1.642201,0.5115625,21.91125,2.895625,0.6666188
0.906666666666667,1,146.51125,-43.50875,146.58125,-42.67875,1.38581,0.512875,18.32875,4.273125,2.006429,1.131769,0.4413571,19.30357,-0.79,2.25294
0.981481481481482,1,146.51125,-43.50875,147.27625,-42.67875,1.38581,0.512875,18.32875,4.273125,2.006429,1.53171,0.5179376,23.24375,2.73875,0.5069221
0.98019801980198,1,146.51125,-43.50875,147.88125,-42.67875,1.38581,0.512875,18.32875,4.273125,2.006429,1.642372,0.514375,21.44125,4.038125,0.678052
0.953846153846154,1,146.51125,-43.50875,146.55875,-42.67125,1.38581,0.512875,18.32875,4.273125,2.006429,1.132914,0.4171875,18.73625,-1.378125,2.552789
0.779069767441861,1,146.51125,-43.50875,146.60625,-42.66375,1.38581,0.512875,18.32875,4.273125,2.006429,1.13133,0.4495625,19.7925,-0.619375,2.13076
0.666666666666667,1,146.51125,-43.50875,147.58875,-42.66375,1.38581,0.512875,18.32875,4.273125,2.006429,1.641968,0.5019375,21.36125,2.358125,0.8082669
0.76,1,146.51125,-43.50875,147.63125,-42.64125,1.38581,0.512875,18.32875,4.273125,2.006429,1.642474,0.510625,21.325,2.7875,0.7250414
0.933884297520661,1,146.51125,-43.50875,147.62125,-42.63375,1.38581,0.512875,18.32875,4.273125,2.006429,1.640813,0.50925,21.40812,2.6825,0.7380474
0.819444444444444,1,146.51125,-43.50875,147.61875,-42.63125,1.38581,0.512875,18.32875,4.273125,2.006429,1.637284,0.5090625,21.39437,2.57625,0.7383183
0.827956989247312,1,146.51125,-43.50875,147.62375,-42.62875,1.38581,0.512875,18.32875,4.273125,2.006429,1.641664,0.50725,21.56437,2.511875,0.7597851
0.619047619047619,1,146.51125,-43.50875,147.63625,-42.61875,1.38581,0.512875,18.32875,4.273125,2.006429,1.642499,0.5091875,21.855,2.594375,0.7400229
0.696335078534031,1,146.51125,-43.50875,147.79125,-42.59875,1.38581,0.512875,18.32875,4.273125,2.006429,1.625459,0.51825,22.3275,3.560625,0.6044467
0.870967741935484,1,146.51125,-43.50875,147.80125,-42.58625,1.38581,0.512875,18.32875,4.273125,2.006429,1.634088,0.51825,22.34063,3.538125,0.6046933
0.822784810126582,1,146.51125,-43.50875,147.82875,-42.58375,1.38581,0.512875,18.32875,4.273125,2.006429,1.64249,0.5175,21.74063,3.5675,0.6139392
0.665024630541872,1,146.51125,-43.50875,147.41125,-42.57875,1.38581,0.512875,18.32875,4.273125,2.006429,1.584076,0.519875,22.64625,2.51375,0.5062153
0.767441860465116,1,146.51125,-43.50875,147.82875,-42.56125,1.38581,0.512875,18.32875,4.273125,2.006429,1.6425,0.5195,21.79687,3.563125,0.5756894
0.978260869565217,1,146.51125,-43.50875,146.30875,-42.55625,1.38581,0.512875,18.32875,4.273125,2.006429,1.38581,0.484375,18.71125,0.38625,2.405241
1,1,146.51125,-43.50875,147.86875,-42.55125,1.38581,0.512875,18.32875,4.273125,2.006429,1.637756,0.5155625,21.80062,3.36875,0.6421469
0.897959183673469,1,146.51125,-43.50875,145.48125,-42.54875,1.38581,0.512875,18.32875,4.273125,2.006429,1.385811,0.5180001,18.65187,4.8775,2.429828
0.779411764705882,1,146.51125,-43.50875,147.29875,-42.54125,1.38581,0.512875,18.32875,4.273125,2.006429,1.642267,0.4883125,21.305,0.5525,0.8845046
0.707692307692308,1,146.51125,-43.50875,147.31875,-42.52375,1.38581,0.512875,18.32875,4.273125,2.006429,1.592914,0.5015625,21.79937,1.055625,0.7406174
0.597633136094674,1,146.51125,-43.50875,147.71125,-42.48625,1.38581,0.512875,18.32875,4.273125,2.006429,1.56869,0.511,21.8,2.26875,0.6939136
0.96,1,146.51125,-43.50875,147.28375,-42.41125,1.38581,0.512875,18.32875,4.273125,2.006429,1.589934,0.504625,22.42312,0.655,0.6461594
0.918367346938776,1,146.51125,-43.50875,145.63125,-42.35875,1.38581,0.512875,18.32875,4.273125,2.006429,1.40607,0.5186875,17.075,3.459375,3.163254
0.884393063583815,1,146.51125,-43.50875,147.88625,-42.35875,1.38581,0.512875,18.32875,4.273125,2.006429,1.641796,0.5166875,22.16937,2.665,0.6003756
0.756410256410256,1,146.51125,-43.50875,146.96875,-42.31625,1.38581,0.512875,18.32875,4.273125,2.006429,1.617783,0.5201875,23.31,0.12875,0.5678306
0.654054054054054,1,146.51125,-43.50875,147.92125,-42.23125,1.38581,0.512875,18.32875,4.273125,2.006429,1.6425,0.5133125,21.77562,2.10375,0.6170533
0.923076923076923,1,146.51125,-43.50875,147.99375,-42.20375,1.38581,0.512875,18.32875,4.273125,2.006429,1.6425,0.514625,22.17625,2.4325,0.6303891
0.716417910447761,1,146.51125,-43.50875,147.83125,-42.17125,1.38581,0.512875,18.32875,4.273125,2.006429,1.6425,0.5071875,22.55375,1.200625,0.6317021
0.63963963963964,1,146.51125,-43.50875,146.16875,-42.15125,1.38581,0.512875,18.32875,4.273125,2.006429,0.8294026,0.4928125,19.5375,-0.12,2.297645
0.985507246376812,1,146.51125,-43.50875,148.04625,-42.13625,1.38581,0.512875,18.32875,4.273125,2.006429,1.641496,0.5269375,22.56625,3.55,0.5233827
0.703703703703704,1,146.51125,-43.50875,147.84125,-42.12875,1.38581,0.512875,18.32875,4.273125,2.006429,1.6425,0.5100625,22.595,1.24,0.6277923
0.956204379562044,1,146.51125,-43.50875,146.21125,-42.12625,1.38581,0.512875,18.32875,4.273125,2.006429,0.8303173,0.4986251,20.55437,-0.1,1.917384
0.705882352941176,1,146.51125,-43.50875,147.36375,-42.08875,1.38581,0.512875,18.32875,4.273125,2.006429,1.55536,0.5229999,23.45,0.9243751,0.4377249
0.920398009950249,1,146.51125,-43.50875,147.95875,-42.07375,1.38581,0.512875,18.32875,4.273125,2.006429,1.6425,0.524875,21.8875,2.62625,0.5292718
0.66120218579235,1,146.51125,-43.50875,147.95625,-42.05625,1.38581,0.512875,18.32875,4.273125,2.006429,1.6425,0.52275,22.22313,2.329375,0.5536835
0.726495726495726,1,146.51125,-43.50875,148.26875,-42.05375,1.38581,0.512875,18.32875,4.273125,2.006429,1.586553,0.525,22.03688,4.58125,0.6306385
0.828220858895706,1,146.51125,-43.50875,147.42875,-42.02875,1.38581,0.512875,18.32875,4.273125,2.006429,1.60479,0.521125,23.1375,0.765625,0.4875717
0.777777777777778,1,146.51125,-43.50875,147.97125,-42.01875,1.38581,0.512875,18.32875,4.273125,2.006429,1.6425,0.523,22.37375,2.32875,0.5625684
0.746031746031746,1,146.51125,-43.50875,147.96875,-42.01625,1.38581,0.512875,18.32875,4.273125,2.006429,1.6425,0.5204375,21.76562,2.055625,0.5871603
0.611650485436893,1,146.51125,-43.50875,147.19125,-42.00875,1.38581,0.512875,18.32875,4.273125,2.006429,1.18117,0.4730625,22.155,-1.17375,1.060383
0.897959183673469,1,146.51125,-43.50875,147.93125,-42.00625,1.38581,0.512875,18.32875,4.273125,2.006429,1.6425,0.52125,22.69813,1.945625,0.5672396
0.987951807228916,1,146.51125,-43.50875,147.98125,-42.00625,1.38581,0.512875,18.32875,4.273125,2.006429,1.6425,0.5271875,22.69062,2.808125,0.5228381
0.947712418300654,1,146.51125,-43.50875,147.36375,-41.99875,1.38581,0.512875,18.32875,4.273125,2.006429,1.605029,0.51975,23.365,0.64375,0.5089598
0.931034482758621,1,146.51125,-43.50875,148.14125,-41.99625,1.38581,0.512875,18.32875,4.273125,2.006429,1.6425,0.5286875,22.28938,4.02875,0.5758897
0.963302752293578,1,146.51125,-43.50875,147.83125,-41.97375,1.38581,0.512875,18.32875,4.273125,2.006429,1.18117,0.5014374,22.09563,0.5468751,0.8386347
0.841584158415842,1,146.51125,-43.50875,145.84625,-41.97125,1.38581,0.512875,18.32875,4.273125,2.006429,1.11188,0.4661875,17.41687,0.123125,3.772912
0.575221238938053,1,146.51125,-43.50875,147.83125,-41.97125,1.38581,0.512875,18.32875,4.273125,2.006429,1.18117,0.5007499,22.11188,0.520625,0.8515639
0.843478260869565,1,146.51125,-43.50875,147.43375,-41.96375,1.38581,0.512875,18.32875,4.273125,2.006429,1.566936,0.5241875,23.14125,0.993125,0.47143
0.812080536912752,1,146.51125,-43.50875,148.23375,-41.96375,1.38581,0.512875,18.32875,4.273125,2.006429,1.59128,0.5286249,21.72688,4.65,0.617725
0.854166666666667,1,146.51125,-43.50875,148.22125,-41.96125,1.38581,0.512875,18.32875,4.273125,2.006429,1.59128,0.5298749,22.26375,4.704375,0.603182
0.825503355704698,1,146.51125,-43.50875,145.83125,-41.95875,1.38581,0.512875,18.32875,4.273125,2.006429,1.11188,0.453375,17.09375,-0.1625,3.972319
0.737704918032787,1,146.51125,-43.50875,145.48125,-41.91875,1.38581,0.512875,18.32875,4.273125,2.006429,1.40607,0.46925,15.54313,1.53,4.17502
0.851428571428571,1,146.51125,-43.50875,147.84625,-41.90625,1.38581,0.512875,18.32875,4.273125,2.006429,1.18117,0.4715625,20.87437,-0.01625,1.218295
0.583756345177665,1,146.51125,-43.50875,148.14875,-41.85625,1.38581,0.512875,18.32875,4.273125,2.006429,1.6425,0.5196875,21.50438,2.6825,0.7330768
0.634517766497462,1,146.51125,-43.50875,148.09875,-41.84875,1.38581,0.512875,18.32875,4.273125,2.006429,1.6425,0.51925,21.47437,2.251875,0.7065803
0.704761904761905,1,146.51125,-43.50875,148.25875,-41.84625,1.38581,0.512875,18.32875,4.273125,2.006429,1.640303,0.5286875,21.72,4.6425,0.6581502
0.689655172413793,1,146.51125,-43.50875,148.24875,-41.82125,1.38581,0.512875,18.32875,4.273125,2.006429,1.6425,0.5283124,21.28563,4.43125,0.6653538
0.418604651162791,1,146.51125,-43.50875,147.24125,-41.81875,1.38581,0.512875,18.32875,4.273125,2.006429,1.55583,0.52,23.42375,1.243125,0.51222
0.93006993006993,1,146.51125,-43.50875,147.32125,-41.80875,1.38581,0.512875,18.32875,4.273125,2.006429,1.558504,0.5199375,23.2825,1.17625,0.5242637
0.971830985915493,1,146.51125,-43.50875,146.91125,-41.80625,1.38581,0.512875,18.32875,4.273125,2.006429,1.217701,0.5156875,22.03812,0.14625,0.9563887
0.902912621359223,1,146.51125,-43.50875,147.33375,-41.79375,1.38581,0.512875,18.32875,4.273125,2.006429,1.612329,0.5178751,22.9075,0.965625,0.5621355
0.606060606060606,1,146.51125,-43.50875,145.62875,-41.77125,1.38581,0.512875,18.32875,4.273125,2.006429,1.11188,0.5007333,18.05533,2.496,2.559719
0.76969696969697,1,146.51125,-43.50875,146.70125,-41.74875,1.38581,0.512875,18.32875,4.273125,2.006429,1.13133,0.4504375,21.19375,-1.871875,1.87787
0.647727272727273,1,146.51125,-43.50875,147.46375,-41.73375,1.38581,0.512875,18.32875,4.273125,2.006429,1.57844,0.5193125,23.13875,1.25375,0.5318679
0.772727272727273,1,146.51125,-43.50875,145.75125,-41.72875,1.38581,0.512875,18.32875,4.273125,2.006429,1.11188,0.4651875,18.0625,0.560625,3.218137
0.898550724637681,1,146.51125,-43.50875,146.92625,-41.72375,1.38581,0.512875,18.32875,4.273125,2.006429,1.55536,0.5159999,22.8825,0.649375,0.7670453
0.495327102803738,1,146.51125,-43.50875,147.25375,-41.71625,1.38581,0.512875,18.32875,4.273125,2.006429,1.634203,0.514,23.27,1.098125,0.6022884
0.826923076923077,1,146.51125,-43.50875,146.66125,-41.70875,1.38581,0.512875,18.32875,4.273125,2.006429,1.201654,0.5083125,21.73,0.029375,1.179973
0.707692307692308,1,146.51125,-43.50875,146.71125,-41.70875,1.38581,0.512875,18.32875,4.273125,2.006429,1.188937,0.4778125,20.7175,-1.161875,1.688308
0.805970149253731,1,146.51125,-43.50875,145.94875,-41.70375,1.38581,0.512875,18.32875,4.273125,2.006429,1.11188,0.428875,17.85125,-0.785,3.558154
0.948717948717949,1,146.51125,-43.50875,145.97125,-41.69625,1.38581,0.512875,18.32875,4.273125,2.006429,1.111884,0.4515625,18.2975,-0.323125,3.109294
0.673913043478261,1,146.51125,-43.50875,147.24625,-41.68625,1.38581,0.512875,18.32875,4.273125,2.006429,1.555509,0.514,23.5075,1.438125,0.5511838
0.94413407821229,1,146.51125,-43.50875,147.27125,-41.68125,1.38581,0.512875,18.32875,4.273125,2.006429,1.55536,0.514,23.5,1.544375,0.5408693
1,1,146.51125,-43.50875,146.82375,-41.67875,1.38581,0.512875,18.32875,4.273125,2.006429,1.190592,0.5116251,21.28125,0.285625,0.9658864
0.765765765765766,1,146.51125,-43.50875,148.23125,-41.67125,1.38581,0.512875,18.32875,4.273125,2.006429,1.394249,0.5175,20.57375,2.988125,0.8957117
1,1,146.51125,-43.50875,148.18375,-41.66375,1.38581,0.512875,18.32875,4.273125,2.006429,1.181175,0.49175,20.77062,1.626875,1.062456
0.92619926199262,1,146.51125,-43.50875,146.70625,-41.64625,1.38581,0.512875,18.32875,4.273125,2.006429,1.185696,0.48875,20.32437,-0.554375,1.679545
0.541984732824427,1,146.51125,-43.50875,145.94625,-41.63875,1.38581,0.512875,18.32875,4.273125,2.006429,1.11188,0.457125,18.465,0.0225,2.989234
0.614678899082569,1,146.51125,-43.50875,147.47125,-41.60375,1.38581,0.512875,18.32875,4.273125,2.006429,1.611232,0.5129375,22.83125,1.20125,0.667836
0.797101449275362,1,146.51125,-43.50875,148.22125,-41.56375,1.38581,0.512875,18.32875,4.273125,2.006429,1.201707,0.507875,20.42062,2.52,0.9770046
0.960264900662252,1,146.51125,-43.50875,145.93875,-41.56125,1.38581,0.512875,18.32875,4.273125,2.006429,1.128067,0.464125,19.36563,0.483125,2.704213
0.630573248407643,1,146.51125,-43.50875,145.93125,-41.55375,1.38581,0.512875,18.32875,4.273125,2.006429,1.128067,0.464125,19.36563,0.483125,2.704213
0.521739130434783,1,146.51125,-43.50875,146.33375,-41.55125,1.38581,0.512875,18.32875,4.273125,2.006429,1.411983,0.5082499,21.39,1.774375,1.258214
0.929411764705882,1,146.51125,-43.50875,146.00375,-41.54375,1.38581,0.512875,18.32875,4.273125,2.006429,1.135779,0.4708125,19.79813,0.5831251,2.435575
0.827751196172249,1,146.51125,-43.50875,148.10625,-41.52125,1.38581,0.512875,18.32875,4.273125,2.006429,1.1959,0.5010625,20.67625,1.79875,0.9323946
0.589285714285714,1,146.51125,-43.50875,147.10125,-41.50375,1.38581,0.512875,18.32875,4.273125,2.006429,1.613329,0.5019999,23.275,1.7275,0.6748643
0.818181818181818,1,146.51125,-43.50875,147.13375,-41.46875,1.38581,0.512875,18.32875,4.273125,2.006429,1.600886,0.5,23.18812,2.020625,0.6684017
0.781512605042017,1,146.51125,-43.50875,145.21875,-41.46375,1.38581,0.512875,18.32875,4.273125,2.006429,1.40607,0.4914375,19.6825,3.845625,2.031537
0.639175257731959,1,146.51125,-43.50875,147.49375,-41.46375,1.38581,0.512875,18.32875,4.273125,2.006429,1.302849,0.504625,22.43312,1.26625,0.9183339
0.888888888888889,1,146.51125,-43.50875,145.68375,-41.45375,1.38581,0.512875,18.32875,4.273125,2.006429,1.12104,0.4735625,20.64875,1.559375,2.134822
0.737226277372263,1,146.51125,-43.50875,147.11625,-41.44875,1.38581,0.512875,18.32875,4.273125,2.006429,1.625462,0.4980626,22.96437,2.300625,0.6064765
0.911111111111111,1,146.51125,-43.50875,148.25125,-41.44625,1.38581,0.512875,18.32875,4.273125,2.006429,1.423898,0.520625,22.11625,3.804375,0.6418663
0.651515151515151,1,146.51125,-43.50875,145.60125,-41.43625,1.38581,0.512875,18.32875,4.273125,2.006429,1.12104,0.472125,20.36125,1.655,2.247885
